site,sigma_threshold,site_identifier,pct_zeroed,top1_accuracy,top5_accuracy,baseline_top1,baseline_top5,seed,is_random,granularity,ablation_mode,cls_entropy,patch_entropy,baseline_cls_entropy,baseline_patch_entropy
post_layernorm_1,3.0,blocks.4/post_layernorm_1,0.7191213082445933,84.934,97.478,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,3.0,blocks.5/post_layernorm_1,0.6121990121448474,84.934,97.478,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,3.0,blocks.6/post_layernorm_1,0.5052920744713881,84.934,97.478,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,3.0,blocks.7/post_layernorm_1,0.43684735303492195,84.934,97.478,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,3.0,blocks.8/post_layernorm_1,0.3652758741527415,84.934,97.478,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,3.0,blocks.9/post_layernorm_1,0.3327106776804475,84.934,97.478,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.0/post_layernorm_1,0.19534178783216744,82.198,96.354,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.1/post_layernorm_1,0.0527299804482883,82.198,96.354,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.10/post_layernorm_1,0.022395734746387834,82.198,96.354,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.11/post_layernorm_1,0.012481804235989902,82.198,96.354,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.2/post_layernorm_1,0.021284227761516797,82.198,96.354,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.3/post_layernorm_1,0.019876632401097417,82.198,96.354,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.4/post_layernorm_1,0.02180876122238865,82.198,96.354,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.5/post_layernorm_1,0.021136870272481418,82.198,96.354,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.6/post_layernorm_1,0.02273829661153705,82.198,96.354,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.7/post_layernorm_1,0.025904065553608642,82.198,96.354,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.8/post_layernorm_1,0.025261809912157696,82.198,96.354,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.9/post_layernorm_1,0.023736333848326168,82.198,96.354,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.0/post_layernorm_1,0.19534178783216744,85.076,97.502,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.1/post_layernorm_1,0.0527299804482883,85.076,97.502,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.10/post_layernorm_1,0.022395734746387834,85.076,97.502,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.11/post_layernorm_1,0.012481804235989902,85.076,97.502,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.2/post_layernorm_1,0.021284227761516797,85.076,97.502,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.3/post_layernorm_1,0.019876632401097417,85.076,97.502,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.4/post_layernorm_1,0.02180876122238865,85.076,97.502,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.5/post_layernorm_1,0.021136870272481418,85.076,97.502,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.6/post_layernorm_1,0.02273829661153705,85.076,97.502,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.7/post_layernorm_1,0.025904065553608642,85.076,97.502,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.8/post_layernorm_1,0.025261809912157696,85.076,97.502,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,4.0,blocks.9/post_layernorm_1,0.023736333848326168,85.076,97.502,85.026,97.516,45,True,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.0/post_layernorm_1,0.012375281083762592,82.942,96.644,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.1/post_layernorm_1,0.0016866078723392546,82.942,96.644,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.10/post_layernorm_1,0.0013572260096734773,82.942,96.644,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.11/post_layernorm_1,0.0012589700847335742,82.942,96.644,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.2/post_layernorm_1,0.0008462819895172855,82.942,96.644,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.3/post_layernorm_1,0.0028314082693118637,82.942,96.644,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.4/post_layernorm_1,0.002770473749287959,82.942,96.644,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.5/post_layernorm_1,0.0019597831202595455,82.942,96.644,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.6/post_layernorm_1,0.002127161564822297,82.942,96.644,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.7/post_layernorm_1,0.0025575198743840273,82.942,96.644,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
post_layernorm_1,6.0,blocks.8/post_layernorm_1,0.001985456442770139,82.942,96.644,85.026,97.516,45,False,per_channel,outlier,[],[],[],[]
