site,sigma_threshold,site_identifier,pct_zeroed,top1_accuracy,top5_accuracy,baseline_top1,baseline_top5,is_random,granularity,ablation_mode,cls_entropy,patch_entropy,baseline_cls_entropy,baseline_patch_entropy
pre_gelu,3.25,blocks.10/pre_gelu,0.24013191292501368,84.81,97.4,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.25,blocks.11/pre_gelu,0.8280347831025245,84.81,97.4,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.25,blocks.2/pre_gelu,0.11686019986500121,84.81,97.4,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.25,blocks.3/pre_gelu,0.13353920891691165,84.81,97.4,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.25,blocks.4/pre_gelu,0.1487400288586831,84.81,97.4,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.25,blocks.5/pre_gelu,0.18105041954939247,84.81,97.4,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.25,blocks.6/pre_gelu,0.17555018806841913,84.81,97.4,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.25,blocks.7/pre_gelu,0.2566191903167185,84.81,97.4,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.25,blocks.8/pre_gelu,0.11071481558073099,84.81,97.4,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.25,blocks.9/pre_gelu,0.08071032104343413,84.81,97.4,84.76,97.48,True,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.0/pre_gelu,0.11622123160713892,59.64,85.49,84.76,97.48,False,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.1/pre_gelu,0.12420570495639258,59.64,85.49,84.76,97.48,False,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.10/pre_gelu,0.14840900834210835,59.64,85.49,84.76,97.48,False,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.11/pre_gelu,0.3967342124124811,59.64,85.49,84.76,97.48,False,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.2/pre_gelu,0.05814707396807042,59.64,85.49,84.76,97.48,False,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.3/pre_gelu,0.08460517937857302,59.64,85.49,84.76,97.48,False,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.4/pre_gelu,0.08929039879589323,59.64,85.49,84.76,97.48,False,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.5/pre_gelu,0.1118182724454458,59.64,85.49,84.76,97.48,False,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.6/pre_gelu,0.1047048554978197,59.64,85.49,84.76,97.48,False,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.7/pre_gelu,0.17317199952022475,59.64,85.49,84.76,97.48,False,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.8/pre_gelu,0.07540705030973835,59.64,85.49,84.76,97.48,False,global,outlier,[],[],[],[]
pre_gelu,3.5,blocks.9/pre_gelu,0.06128071157030381,59.64,85.49,84.76,97.48,False,global,outlier,[],[],[],[]
