block,site,mean,std,kurtosis,frac_3.0_sigma,frac_4.0_sigma,frac_6.0_sigma
patch_embed,residual_stream,-0.005425738539081065,0.46617999682934586,45.9611474552267,0.020368918543781724,0.010517659026015229,0.004973393480329949
blocks.0,residual_stream,-0.030913080304264987,0.48852992807433854,24.471244350786414,0.019699390995135364,0.009400214149746193,0.0022657905033840946
blocks.0,post_layernorm_1,0.0038253701332211522,0.5139082176140681,69.28968096397531,0.01715455768824027,0.01093215921108291,0.0055871875
blocks.0,pre_softmax,-1.2195951089859018,3.4103791025392236,9.153473789167256,0.008328342996040437,0.0029845502331933313,0.0010288303829867642
blocks.0,post_softmax,0.005076142489463096,0.04006337396511234,340.67392440328416,0.005224717333608184,0.004823823554673744,0.004218045341716268
blocks.0,post_layernorm_2,-0.003660984091162681,0.8774746752224208,45.95655635881186,0.023601115297165822,0.010308470151226734,0.00244384570642978
blocks.0,pre_gelu,-1.902632870979309,1.4047436270646851,-0.06687109442294226,0.0032783235511844333,0.0004405592679251269,2.0004957170050763e-05
blocks.1,residual_stream,-0.05064437085866929,0.29765688337461405,59.01741476969119,0.016793263271996615,0.008138641206641286,0.0020108321436125213
blocks.1,post_layernorm_1,-0.0002808558350623935,0.5973596568216312,58.3415525291977,0.01376995703785956,0.010201039419416243,0.006114619024957699
blocks.1,pre_softmax,-0.08092506973795595,4.254878258913803,3.899394180889507,0.015561194654160976,0.004980804109012514,0.0004594843550035645
blocks.1,post_softmax,0.005076142488867046,0.030318468339961352,548.5640127398622,0.005604894869746708,0.004374492686404357,0.003184119877691601
blocks.1,post_layernorm_2,0.004723297912478452,0.9432256667868337,92.8358284036388,0.011812507667089679,0.005721499180414552,0.002454270304568528
blocks.1,pre_gelu,-1.7388150817108146,1.434574087091595,0.49946953622238555,0.00444514263430626,0.0007697741843802876,2.5203904928087985e-05
blocks.2,residual_stream,-0.06369335268855095,0.28078919281781506,55.71172610464691,0.01551861622250423,0.007242535691624366,0.0015698080583756344
blocks.2,post_layernorm_1,-0.003874944588989015,0.6994353942561442,21.004801080788685,0.014683180520304569,0.009021747567681895,0.004442872779187817
