site,sigma_threshold,site_identifier,pct_zeroed,top1_accuracy,top5_accuracy,baseline_top1,baseline_top5,seed,is_random,granularity,ablation_mode,cls_entropy,patch_entropy,baseline_cls_entropy,baseline_patch_entropy
pre_softmax,3.0,blocks.0/pre_softmax,0.8328005565506647,74.94,92.242,85.026,97.516,43,False,global,outlier,"[4.9411739443269225, 3.0332575838279237, 2.887094819637211, 4.779960449394363, 3.0981351109721778, 3.0553078916676513, 2.688426082091563, 2.25453550278988, 2.5832516250707913, 3.3224744818094747, 2.1359197331206574, 1.8895257728179093]","[2.2322458876368336, 3.0459568558446586, 3.784691061205266, 3.443791506845323, 4.527343804269191, 2.3875438947506877, 1.71226031670485, 3.6066693573656594, 3.4093257402215165, 2.9519246597119304, 3.929549350458033, 1.6002302117969678]","[0.022265247657628315, 3.0332158788695667, 2.887041314788487, 4.779957627396449, 3.0981238226756416, 3.0552308757591735, 2.6884077003849742, 2.254114712595635, 2.583212871380779, 3.3223928795446214, 2.1358983812429715, 1.8894796339447235]","[1.30320839973294, 3.037582435427296, 3.784709199716996, 2.337960867346939, 4.527184045161033, 2.3869212583705357, 1.1886785192372848, 3.606265659378986, 3.38475092315051, 2.094213336854273, 3.7570038572225766, 1.5293421519252233]"
pre_softmax,3.0,blocks.1/pre_softmax,0.7131364352553321,74.94,92.242,85.026,97.516,43,False,global,outlier,"[3.183964207349226, 3.5452673968756594, 1.3241496285819032, 1.209196965560279, 4.066511880406333, 0.43281077572604276, 3.4928371628836903, 4.598471290315204, 2.944749186106045, 4.742111879236558, 2.8979924158062165, 3.364373782711566]","[3.992097277775445, 3.5627233573542836, 2.6010502311579713, 3.6074076665331947, 4.271998528019546, 4.2007583986462835, 4.056671783442387, 4.591969780909741, 3.202167313726967, 4.2398474868911, 2.997160143559546, 3.9573673363536823]","[2.940221099902297, 3.2485383636201433, 0.7795221045651399, 0.23343305444092396, 3.0790627490529014, 0.6836971136005333, 2.4006779977427724, 4.3362651907879375, 2.478992589904219, 4.861058985790633, 1.0011516980198034, 1.7625395433067361]","[3.7621606881776146, 3.4537353424944195, 2.322226382583307, 3.0774783278858417, 3.8605583089524873, 4.064349218550702, 4.031516265146684, 4.262666054189254, 2.9551484963926975, 4.448052143654337, 0.41504645893953285, 3.0401420133131376]"
pre_softmax,3.0,blocks.10/pre_softmax,0.6800798246103441,74.94,92.242,85.026,97.516,43,False,global,outlier,"[4.234805527855368, 4.417760906317045, 4.116426409053071, 4.443817885635454, 3.8863661542268058, 4.183309905059502, 3.807594633468277, 3.990824796354679, 4.235673120259629, 4.084305026342192, 4.108258704700129, 4.04580282280817]","[4.242334660971561, 3.2760037113638485, 3.081171426016961, 4.039058325540684, 3.050439868741633, 2.9634079067298518, 2.524129508096544, 2.9896489037272267, 3.130221103158448, 2.973582847039108, 2.864505511720467, 2.7255521341967768]","[4.0600748851781, 4.127965645107162, 3.872787973155146, 3.9166382048136135, 3.5471912503547376, 3.9253830949363806, 3.629237234135113, 3.6761416730368532, 3.682815687430789, 3.7232118814497652, 3.7879759039720304, 3.8476872157562725]","[3.973326998166454, 3.283003311842315, 3.1471426428970024, 4.141725540198501, 2.92130616928412, 2.9608242564174105, 2.7257415609056124, 2.9549115401785713, 2.980869496970663, 2.853420803471779, 2.7022483931560908, 2.775101230867347]"
pre_softmax,3.0,blocks.11/pre_softmax,0.1173672465118639,74.94,92.242,85.026,97.516,43,False,global,outlier,"[4.095119255583, 4.0278846348643, 3.8488061489046688, 4.115474845747204, 3.7908053532280883, 3.760943528026571, 4.0312733372763905, 4.235957432281026, 3.9479301033727348, 4.304412633256839, 3.849199397789548, 4.020605785462558]","[3.9489749477952336, 3.719776113319885, 3.7459386751779813, 3.880792778776125, 3.6987464735879922, 3.577067869093717, 3.8071100867312886, 3.9341685281080356, 3.9387095495867914, 3.8738303894886883, 3.7309023416255744, 3.9323400130967046]","[3.430890986986477, 3.6990343521318167, 2.962492657439483, 3.679358907367872, 3.0661677567245404, 3.2604849966590668, 3.7889033738914355, 3.869459214112948, 3.124655536983324, 4.089820874621497, 3.1648529813722575, 3.5003501640256407]","[3.4575594256218114, 3.3834903853435905, 3.12679653908243, 3.5052971655771685, 3.151575788026148, 3.2423185574776787, 3.5490522814692285, 3.480146026985013, 3.4209347056361605, 3.5150044780373086, 3.2331289615553254, 3.4232202433434313]"
pre_softmax,3.0,blocks.2/pre_softmax,1.1641588678959842,74.94,92.242,85.026,97.516,43,False,global,outlier,"[4.218557831576414, 3.14178945981633, 1.8905486726699887, 2.5855744677736325, 2.658395195251231, 3.6026770434416164, 1.3523112869323672, 3.0666685887919667, 0.22953918212286348, 2.935492917704765, 2.4116297371857, 2.651448206218612]","[4.621398339795944, 4.361930319720217, 3.621513007546935, 1.7949626735409203, 4.251147712283122, 3.658929766596431, 1.792834602658401, 3.7139189770764403, 3.8249587018776428, 4.756446543252072, 3.530491923432216, 3.5236887492792075]","[3.9181216040535656, 2.6806851671174967, 1.4376716165591383, 1.8664268421395052, 1.9621613795495094, 2.757738604569984, 0.7047379223434517, 2.4305699222228108, 0.14170109357713434, 2.442901983590382, 2.100468830989145, 2.553671267636292]","[4.4361107009327165, 4.045890905213648, 3.234022993861607, 0.6912996084781569, 3.962358350805166, 3.3498120270647322, 0.5882422401147959, 3.3855043191964285, 3.6393516055484696, 4.594816545161033, 2.8724487117346937, 3.19123234115912]"
pre_softmax,3.0,blocks.3/pre_softmax,0.805026631268775,74.94,92.242,85.026,97.516,43,False,global,outlier,"[2.087793181619376, 2.9471962881819977, 4.782688124405453, 1.7660116682881895, 0.8534495102627503, 2.9137565827430665, 4.8283271966382975, 4.341501344500295, 1.6130885413235716, 4.906325341490528, 3.6347615307249375, 4.1893610185979275]","[3.3827264705277464, 3.2924436516773974, 4.705670194552683, 3.1096470209643665, 2.170660585698569, 4.149098172517079, 4.8005530212236485, 3.95779370011576, 2.959879044681559, 4.862398454905166, 4.094928414620402, 4.267483111842514]","[1.7417928808180572, 2.420634668501442, 4.9081518790301155, 1.2720831615845565, 0.674866094613624, 3.289382084861131, 1.3521525922333797, 4.237241328524812, 1.2031088584219403, 4.815559373792175, 3.2415393590927124, 4.232836131854436]","[3.022425311104911, 0.7666804055723853, 4.67792038016183, 2.210746680783642, 1.300052182417889, 3.8501795459980865, 4.743225533322704, 3.690016899513712, 2.380788692303093, 4.800447725506218, 3.7988092275191327, 4.075856814213966]"
pre_softmax,3.0,blocks.4/pre_softmax,0.3206620082471167,74.94,92.242,85.026,97.516,43,False,global,outlier,"[4.519430044666885, 2.603506723938086, 1.579199540340687, 1.811212475647402, 5.0465925922784045, 2.03439994785182, 2.863045941228452, 2.8767630669771864, 5.021330719408781, 1.8292850710241997, 1.25013080932905, 3.08115481812021]","[4.4550316461821655, 3.4024069153744243, 3.9142492671147027, 3.8665936630400246, 4.865656045391736, 2.265874978221591, 3.805163730135964, 2.99363927219225, 4.133362746909452, 3.178704584041215, 4.311157702789892, 4.8166538729996935]","[4.648590124476597, 2.2056021922079805, 1.470224158538272, 2.0155642605803505, 5.052762466318467, 1.946027514117453, 2.7970810317627306, 2.509612744726488, 0.6105645491796381, 1.3701643879761172, 0.5686040615943997, 2.8214361765195646]","[4.332728315230389, 2.5451829413464604, 3.3866011624083225, 3.3760392358896683, 4.926735857182717, 2.108872582160794, 3.5539434707828446, 2.205981202068718, 3.8352185153260523, 2.564117614198023, 4.101736468231824, 4.814494046556122]"
pre_softmax,3.0,blocks.5/pre_softmax,0.28043335138122216,74.94,92.242,85.026,97.516,43,False,global,outlier,"[3.108311727833565, 4.194394223220513, 4.159786286561386, 4.263529482400021, 5.053293084244594, 3.280141915506719, 3.9510985618966923, 3.275246027485489, 1.7821626222651938, 4.7104350069294805, 5.010863408408202, 4.602282938140128]","[4.829391752057673, 4.038034171094675, 4.2500820635529735, 3.929919908723563, 3.855231314059109, 3.840243821863628, 4.585621653310478, 3.930245781188731, 3.520568890035, 3.8359964235359447, 3.785185580363359, 4.4366950165585175]","[3.2660272706804983, 4.43835640319473, 4.167318405702596, 4.336380785383532, 1.8041732000268025, 2.5037702443959464, 3.923654480053641, 3.0339903770505314, 1.6428898264989829, 1.9329095254163913, 1.2059363456028502, 4.605666696567974]","[4.776384725964604, 3.8087515194515307, 3.8982679890784437, 3.57244382423868, 3.515123142538265, 3.4941842219387755, 4.531214352080676, 3.6531066487962374, 2.845589743702168, 3.501765971081792, 3.104155021623884, 4.346785033681441]"
pre_softmax,3.0,blocks.6/pre_softmax,0.47347890475140814,74.94,92.242,85.026,97.516,43,False,global,outlier,"[2.5625913969391143, 4.833066819573912, 2.0264697766974757, 3.9817569774130117, 3.4176078842728947, 2.8345175975423946, 4.569920161800921, 3.2278481673096757, 4.682681597102329, 2.819198084914166, 4.748632256637144, 3.4715302441736013]","[4.278445896895035, 4.7547733241030015, 3.614754978348227, 4.707631931890307, 4.4240674472525905, 3.6936207024947456, 3.939024052961403, 3.8830690161346473, 4.545315580904636, 3.8046047254596527, 4.474996676530375, 4.344677465955924]","[2.8918978722808917, 4.714854855061797, 2.1564393650235423, 3.971104765487144, 3.7285395793597718, 2.7726882202241123, 1.6546305950035525, 3.3441931500154385, 4.571205445872549, 3.1252611774922636, 0.8003479350558327, 3.525097790276608]","[3.9657748927774237, 4.679578952188297, 3.2315637543845663, 4.617778071089764, 4.251154245754942, 3.1684280874322384, 3.6584474106146363, 3.5909365207469706, 4.477178139648437, 3.293461345264668, 4.204350555544483, 4.138445169403699]"
pre_softmax,3.0,blocks.7/pre_softmax,0.36324492475265624,74.94,92.242,85.026,97.516,43,False,global,outlier,"[3.0565161394036333, 3.6110842200496314, 4.040806212388646, 3.809747978549479, 4.30880049427452, 3.5055825530415605, 4.043545692168233, 3.9165790358467785, 2.517391882893984, 3.1670750367367053, 4.48358442472375, 4.373673945131814]","[3.642887986834397, 3.600072308269608, 3.939904698630428, 3.834842797740341, 3.815162245879698, 3.543641675768606, 3.8029272370326246, 4.259019876075218, 4.735849271954783, 3.8101628055352994, 3.9812245722621906, 4.613575720726072]","[3.265882786887381, 3.792819938391371, 3.9422942555469014, 3.633441063449206, 4.238671113767892, 3.694270989169245, 3.8017079003936494, 3.9552649311397388, 2.6214012627101617, 3.2695173991610633, 4.088736932295973, 3.8503574986591973]","[3.29657000259088, 3.273984379982462, 3.657188001833546, 3.612421254384566, 3.6346632679966517, 3.134508406608737, 3.380049701450893, 4.121398347018495, 4.661353195352359, 3.5031178285435267, 3.6297321066844708, 4.599589530452806]"
