site,sigma_threshold,site_identifier,pct_zeroed,top1_accuracy,top5_accuracy,baseline_top1,baseline_top5,is_random,granularity,ablation_mode,cls_entropy,patch_entropy,baseline_cls_entropy,baseline_patch_entropy
residual_stream,3.0,blocks.0/residual_stream,2.0998122633262803,5.48,13.77,84.76,97.48,False,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.1/residual_stream,2.689114850085632,5.48,13.77,84.76,97.48,False,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.10/residual_stream,0.16512434416492083,5.48,13.77,84.76,97.48,False,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.2/residual_stream,2.383460723765337,5.48,13.77,84.76,97.48,False,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.3/residual_stream,2.092037410445654,5.48,13.77,84.76,97.48,False,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.4/residual_stream,1.707843523828467,5.48,13.77,84.76,97.48,False,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.5/residual_stream,1.1168837422730438,5.48,13.77,84.76,97.48,False,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.6/residual_stream,0.6742126711756941,5.48,13.77,84.76,97.48,False,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.7/residual_stream,0.4768467926461795,5.48,13.77,84.76,97.48,False,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.8/residual_stream,0.5076384082863665,5.48,13.77,84.76,97.48,False,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.9/residual_stream,0.43509835673935093,5.48,13.77,84.76,97.48,False,global,outlier,[],[],[],[]
residual_stream,3.0,patch_embed/residual_stream,2.0359577895824317,5.48,13.77,84.76,97.48,False,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.0/residual_stream,2.0998122633262803,84.72,97.36,84.76,97.48,True,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.1/residual_stream,2.689114850085632,84.72,97.36,84.76,97.48,True,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.10/residual_stream,0.16512434416492083,84.72,97.36,84.76,97.48,True,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.2/residual_stream,2.383460723765337,84.72,97.36,84.76,97.48,True,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.3/residual_stream,2.092037410445654,84.72,97.36,84.76,97.48,True,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.4/residual_stream,1.707843523828467,84.72,97.36,84.76,97.48,True,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.5/residual_stream,1.1168837422730438,84.72,97.36,84.76,97.48,True,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.6/residual_stream,0.6742126711756941,84.72,97.36,84.76,97.48,True,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.7/residual_stream,0.4768467926461795,84.72,97.36,84.76,97.48,True,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.8/residual_stream,0.5076384082863665,84.72,97.36,84.76,97.48,True,global,outlier,[],[],[],[]
residual_stream,3.0,blocks.9/residual_stream,0.43509835673935093,84.72,97.36,84.76,97.48,True,global,outlier,[],[],[],[]
residual_stream,3.0,patch_embed/residual_stream,2.0359577895824317,84.72,97.36,84.76,97.48,True,global,outlier,[],[],[],[]
